,Morning Shadows Ranch Airport,South Fork,CO
,Trowbridge Farms Airport,South Haven,MI
,Allenholm Airport,South Hero,VT
,Mills Field,South Hutchinson,KS
,Number 18 Airport,South Jordan,UT
,Grace's Landing Airport,South Kortright,NY
,Diamond NN Cannery Airport,South Naknek,AK
WSN,South Naknek Nr 2 Airport,South Naknek,AK
,Cawleys South Prairie Airport,South Prairie,WA
,Carls Airport,South Rockwood,MI
,Mynatt Field,South Sulphur,TX
,Pelz Field,South Vienna,OH
,Wormid Airport,Southborough,MA
,Kallander Field,Southborough,MA
,Unknown Field,Southborough,MA
,Cannizzaro Field,Southwick,MA
,Mc Kay Airport,Spalding,NE
,Glaser Airport,Spalding,NE
,Spangle Field,Spangle,WA
,Paradise Air Ranch Airport,Spangle,WA
,Gibb Ranch Airport,Sparks,NV
,Justover Field,Sparks,NV
,Palomino Airport,Sparks,NV
,Rolling Thunder Airport,Sparks,NV
,Leigh Farm Airport,Sparland,IL
,Kozal Airfield,Sparta,MI
,Paul C. Miller-Sparta Airport,Sparta,MI
,Ozark's Flying Patch Airport,Sparta,MO
,Hindman Airport,Sparta,MO
,Maxwell Airport,Sparta,NC
,Pearson's Farm Airport,Spartanburg,SC
,Nichols Airport,Spartansburg,PA
,Mitchell's Strip,Spearfish,SD
,Spearman Municipal Airport,Spearman,TX
,Peter Creek Ranch Airport,Spearsville,LA
,Ridge Road West Airport,Spenceport,NY
,Timber Trails Airport,Spencer,IN
,Miller Airport,Spencer,IN
,Spencer Airport,Spencer,MA
,Saikkonen Airport,Spencer,NY
,Hogue Airport,Spencer,TN
,Boggs Field,Spencer,WV
,Slate Run Airport,Spencer,WV
,Manitou Field,Spencerport,NY
,Spencerport Airpark,Spencerport,NY
,Hilltop Airport,Spencerville,IN
,Lakeside Beach Airport,Spicewood,TX
,Fall Creek Air Ranch STOLport,Spicewood,TX
,Flying X River Ranch Airport,Spicewood,TX
,Dick Airport,Spivey,KS
,Anacacho Ranch Airport,Spofford,TX
,Dunbar Ranch Airport,Spofford,TX
,Frontier Airport,Spofford,TX
,Laughlin Air Force Base Auxiliary Nr 1 Airport,Spofford,TX
,Ox Meadows Airport,Spokane,WA
,Mullan Hill Airport,Spokane,WA
,Homeport Airport,Spokane,WA
,Fowlers Nw 40 Airport,Spokane,WA
,Tai's Landing Airport,Spokane,WA
,Sky Meadows Airpark,Spokane,WA
,Redfern Aerodrome,Sprague,WA
,Flying T Ranch Airport,Sprague River,OR
,John D Rennick Airport,Spring Bay,IL
,Double U Ranch Airport,Spring Branch,TX
,Kolb Airport,Spring City,PA
,100 Aker Wood Airport,Spring City,TN
,Pillow Hill Airport,Spring Grove,IL
,Richardson Field,Spring Grove,IL
,Deters Farms Airport,Spring Grove,MN
,Flying Z Ranch Airport,Spring Hill,KS
,Weiss Airport,Spring Hill,KS
,R & S Buzzard Airport,Spring Hill,TN
,Spring Paths Airport,Spring Hope,NC
,De Witt Property Airport,Spring Lake,MI
,Spring Creek Airport,Spring Lake,WI
,Pennfield Farm Airport,Spring Mills,PA
,Fletcher Airport,Spring Prairie,WI
,Matson Field,Spring Valley,MN
,Caldbeck Field,Spring Valley,MN
,Fry Field,Spring Valley,OH
,Fricke Airport,Spring Valley,OH
,Lazy J. Ranch Airport,Springbrook,PA
,Willie's Airport,Springbrook,WI
,Springbrook Airport,Springbrook,WI
,Pine Bluff Airport,Springdale,WA
,Springer Municipal Airport,Springer,NM
,Heifer Creek Ranch Airport,Springfield,AR
,Springfield Municipal Airport,Springfield,CO
,Arnolds Airport,Springfield,KY
,Pankratz Airport,Springfield,MN
,Gardner Airport,Springfield,MO
,Flying Bar H Ranch Airport,Springfield,MO
,Childress Airstrip,Springfield,MO
,J&J Airport,Springfield,NE
,De Ronda Airport,Springfield,NY
,Kepes Flying Field,Springfield,OH
,Springfield Municipal Airport,Springfield,SD
,Holenthawall Airport,Springfield,TN
,Nobuzzn Airport,Springfield,TN
,Foreman Field,Springfield,TN
,Aydelotte STOLport,Springfield,TN
,Jasper Ridge Airstrip,Springfield/Jasper,OR
,Springhill Airport,Springhill,LA
,The Last Resort Airport,Springport,IN
,Kezer Air Ranch Airport,Springtown,TX
,Eugene's Dream Airport,Springtown,TX
,Flying E Ranch Airport,Springtown,TX
,Springview Municipal Airport,Springview,NE
,Sequoia Ranch Airport,Springville,CA
,Ciszak Airport,Springville,NY
,Hedge Hop Field,Springville,NY
,Travis Field Airport,Spur,TX
,Sunshine Farms Airport,St Augustine,FL
,Van Norman's Airport,St Charles,MN
,David's Landing Airport,St Clair,MI
,Lake X Airport,St Cloud,FL
,Gator Airpark,St Cloud,FL
,Gentry Airport,St Cloud,FL
,Aysta Field,St Cloud,MN
,Flying J Airport,St Croix Falls,WI
,Stronghold Airport,St David,AZ
,Kuebler RLA Restricted Landing Area,St Elmo,IL
,Becker Personal Airport,St Francis,MN
,Killarny Farm Airport,St Francisville,LA
,Solitude Airstrip,St Francisville,LA
,Nauga Field,St Francisville,LA
,Sara Field,St Francisville,LA
,St George Airport,St George,SC
,St Helen Airport,St Helen,MI
,St Ignatius Airport,St Ignatius,MT
,Gossard Field,St John,WA
,Double D Skyranch Airport,St John's,PA
,Archer Memorial Field,St Johns,MI
,Tripp Creek Airport,St Johns,MI
,Schiffer Acres Airport,St Johns,MI
,Randolph's Landing Area Airport,St Johns,MI
,Glowacki Airport,St Johns,MI
,Busboom RLA Restricted Landing Area,St Joseph,IL
,Routh Airport,St Joseph,IL
,Tensas Parish Airport,St Joseph,LA
,Butch's Strip STOLport,St Joseph,MO
,Booze Island Airport,St Joseph,MO
,Mc Jilton Field,St Louis,MI
,Sky Island Ranch Airport,St Maries,ID
,Fortman Airport,St Marys,OH
,Alan's Airport,St Matthews,SC
SMK,St Michael Airport,St Michael,AK
,Stewart Airport,St Michaels,MD
,Reeds Airport,St Paris,OH
,Waldmeister Farm Airport,St Peters,MO
,St Thomas Municipal Airport,St Thomas,ND
,Don's Airport,St Thomas,ND
,Hepler Airport,St Wendel,IN
,Yelverton Airport,St Wendel,IN
,Murk's Strip,St. Augustine,IL
,Crystal Airport,St. Clair,MI
,Thens Private Airstrip,St. Cloud,MN
,Green Airfield,St. James,MO
,Wakulla Club Airport,St. Marks,FL
,Do-Little Field,St. Matthews,SC
,Smith Airport,St. Paul,IN
,Walts Aerial Service Airport,St. Paul,NE
,Flying W Airport,St. Paul,VA
,Tailwinds Airport,St. Pauls,NC
,Brinkman Airport,St. Peter,MN
,Sontimer Airport,St. Peters,MO
,Airhaven Airport,Staatsburg,NY
,Bowers Airport,Stacy,MN
,Sunrise Airport,Stacy,MN
,Stafford Municipal Airport,Stafford,KS
,Flying T Farm Airport,Stafford,VA
,Swift Airport,Stafford Springs,CT
,Arledge Field,Stamford,TX
,Hilldale Airport,Stanardsville,VA
,Carranza Farm Airstrip,Stanfield,AZ
,Walter Ranch Airport,Stanfield,AZ
,G.M. Ranch Airport,Stanfield,AZ
,Robbins Roost Airport,Stanford,KY
,Stanford Airport/Biggerstaff Field,Stanford,MT
,Silva Ranch Airport,Stanley,ID
,Stanley Municipal Airport,Stanley,ND
,Patterson Ranch Airport,Stanley,NM
,Big Sky Airport,Stanley,NM
,Stanton Airport,Stanton,KY
,Herr Mountain Airport,Stanton,NJ
,Cain Field,Stanwood,MI
,Diamond Bar Jones Airport,Stapleton,NE
,Bay Field,Stapleton,NE
,Brosius Field,Stapleton,NE
,Snake River Skydiving Airport,Star,ID
,Falcon Field,Star,MS
,McCasland Ranch Airport,Star,TX
,Star City Municipal Airport,Star City,AR
,Danielson Field Airport,Star Prairie,WI
,Hexum Flight Park Ultralightport,Star Prairie,WI
,Starbuck Municipal Airport,Starbuck,MN
,Vey Sheep Ranch Airport,Starkey,OR
,Oktibbeha Airport,Starkville,MS
,Anderson Private Airport,Starkweather,ND
,Hiawatha Airport,Starlight,PA
,Dean Ranch Airport,Startzville,TX
,Homan Airport,State College,PA
,Southern Agricultural Aviation Airport,Statesboro,GA
,Crawford Hendrix Farm Airport,Statesboro,GA
,Stoneriver Airport,Statesville,NC
,Raeford Rhyne Airpark,Statesville,NC
,Merritt Airport,Staunton,OH
,Hatch Airport,Stayton,OR
,Lone Oaks Ranch Airport,Stayton,OR
,Kingston Airpark,Stayton,OR
,Mesa 1 Airport,Steamboat Springs,CO
,Skyote Airport,Steamboat Springs,CO
,Lucky L Ranch Airport,Steamboat Springs,CO
,Steele Municipal Airport,Steele,MO
,Kalainov Private Airport,Steele,ND
,Brook Hill Farm Airport,Steeles Tavern,VA
,Hopper Field,Steens,MS
,Bernadt Airport,Steinauer,NE
,Ancient Oaks Airport,Steinhatchee,FL
,Dalbom Ultralightport,Stella,MO
,Wilson Airport,Stephens,AR
,Ed Shadle Airport,Stephenville,TX
,Ratliff Airport,Stephenville,TX
,Kimzey Airport,Stephenville,TX
,Sterling Air Park,Sterling,AK
,Lakewood Airstrip,Sterling,AK
,Dutch Landing Strip,Sterling,AK
,South Gasline Airport,Sterling,AK
,Scooter's Landing Strip,Sterling,AK
,Mertens Airport,Sterling,CO
,Stutzke Airport,Sterling,IL
,Spring Hill Airport,Sterling,PA
,Mc Entire's Lazy V Ranch Airport,Sterling City,TX
,Alvie Cole Ranch Airport,Sterling City,TX
,Bodine Airport,Sterling City,TX
,Bass Lake Airport,Steuben,MI
,Jefferson County Airpark,Steubenville,OH
SVS,Stevens Village Airport,Stevens Village,AK
,Stevenson Airport,Stevenson,AL
,Key Way Airport,Stevenson,WA
,Kent Fort Manor Airport,Stevensville,MD
,Stevensville Airport,Stevensville,MT
,Ckye Field,Stevensville,MT
,Lee Metcalf National Wildlife Refuge Airport,Stevensville,MT
,Stevinson Strip,Stevinson,CA
,Home Free Airport,Steward,IL
,Ranken Airport,Steward,IL
,Staton Airport,Steward,IL
,Thompson Airport,Steward,IL
,Shoestring Aviation Airfield,Stewartstown,PA
,Draco STOLport,Stewartstown,PA
,Marsteller Airport,Stewartstown,PA
,Air-List-Ads Airport,Stewartsville,NJ
,Livingston Airport,Stickney,SD
,Stigler Regional Airport,Stigler,OK
,Dolata Airport,Stiles,WI
,Cain's Field,Stiles,WI
,Harris Airport,Still Pond,MD
,Thrifty Acres STOLport,Stillman Valley (Byron),IL
,Keller Airport,Stillwater,MN
,Mulberry Hill Airport,Stillwater,OK
,Hilltop Airport,Stillwater,OK
,Hillside Airport,Stilwell,KS
,Pine Sod Ranch Airport,Stilwell,KS
,Stilwell Airport,Stilwell,OK
,Painting Planes Airport,Stilwell,OK
,Gorden E Bellah International Airport,Stockbridge,GA
,Bailey Airport,Stockdale,TX
,Airwolfe Airport,Stockholm,WI
,Bogus Creek Airport,Stockholm,WI
,Wichman Airport,Stockland,IL
,Carter Field,Stockport,IA
,Bald Eagle Field,Stockport,OH
,Harley Airport,Stockton,CA
,John L Coppernoll Airport,Stockton,IL
,Providence Place Field,Stockton,IL
,Stockton Airport,Stockton,IL
,Stockton Municipal Airport,Stockton,KS
,Felix Airport,Stockwell,IN
,Gap View Airport,Stone Church,PA
,Lakewood Lodge Airport,Stone Lake,WI
,Tercio Ranch Airstrip,Stonewall,CO
,Burg Lake Aero Airport,Stonewall,TX
,Redstone Ranch Airport,Stonewall,TX
,Stonington Airpark,Stonington,CT
,Mc Christy Airport,Stonington,IL
,Stonington Municipal Airport,Stonington,ME
,Flying Bj Airport,Stony Point,NC
,Uff-Da Airport,Stoughton,WI
,Matson Airport,Stoughton,WI
,Wisersky Airport,Stoughton,WI
,Ivy Bend Airport,Stover,MO
,Quemahening Flightpark Ultralightport,Stoystown,PA
,Cuinche Airport,Strafford,MO
,Comanche Livestock Airport,Strasburg,CO
,Comanche Airfield Llc Airport,Strasburg,CO
,Comanche Springs Ranch Airport,Strasburg,CO
,Voller Airport,Strasburg,ND
,Plane Country Airport,Strasburg,OH
,Mulberry Run Airport,Strasburg,VA
,Newton Field,Stratford,CA
,Stone Land County Airport,Stratford,CA
,Westlake Farms Airport,Stratford,CA
,Machado Dusters Airport,Stratford,CA
,Jones Farms Airport,Stratford,CA
,Diamond C Ranch Airport,Stratford,OK
,Pronger Bros Ranch Airport,Stratford,TX
,Stratford Field,Stratford,TX
,Taylor Flight Park Ultralightport,Strattanville,PA
,Hagi Landing Area Airport,Streator,IL
,Rothrock Airport,Streator,IL
,Wilts Airport,Streator,IL
,Gienger/Box Bar Ranch Airport,Streeter,ND
,Byrt Airport,Streetman,TX
,Stromsburg Municipal Airport,Stromsburg,NE
,Rocky Hollow Field,Strongstown,PA
,Ike John Private Airport,Strool/Prairie City,SD
SUD,Stroud Municipal Airport,Stroud,OK
,Pegasus Air Park,Stroudsburg,PA
,Brion Memorial Airport,Strum,WI
,Bloecher Farm Airport,Strykersville,NY
,Naked Lady Ranch Airport,Stuart,FL
,Stuart Mountain Airpark,Stuart,OK
,Micro Airport,Stuart,VA
,Hawk Air Airport,Sturgeon,MO
,Sturgis Municipal Airport,Sturgis,KY
,Bruch Ranch Airport,Sturgis,SD
,Sudan Airport,Sudan,TX
,Fairview Field,Sudan,TX
,Sudbury Airport,Sudbury,MA
,Taylor Field,Sudlersville,MD
,Whalen Field,Sudlersville,MD
,Roseland Airport,Sudlersville,MD
,Flying Acres Airport,Sudlersville,MD
,Deeds Field,Sugar Grove,OH
,Sanders Personal Use Airport,Sugar Grove,PA
,Durbin Airport,Sullivan,IL
,Drake Airport,Sullivan,IN
,Shrum Field,Sullivan,IN
,Mcdermott Air Park,Sullivan,WI
,Dodge/Coppola/Wheeler Airport,Sullivanville,NY
,Sully Municipal Airport,Sully,IA
,Kml Airport,Sulphur,LA
,Sulphur Municipal Airport,Sulphur,OK
,Midkiff Airport,Sulphur Springs,IN
,Roberts Field,Sulphur Springs,IN
,Christus Mother Frances Hospital - Sulphur Springs Heliport,Sulphur Springs,TX
,Bonner Field,Summerdale,AL
,Vaughn Private Airport,Summerdale,AL
,Summersville Airport,Summersville,WV
,Wyatt Airport,Summerville,GA
UMM,Summit Airport,Summit,AK
,The Farm Airport,Summit,SC
,Eagle Lodge Airport,Sumner,MO
,Flying O Airport,Sumter,SC
,Sunburst Airport,Sunburst,MT
,Brown's Lakeside Landings Airport,Sunbury,OH
,Taylor Field,Sundance,WY
,Hiram Cure Airport,Sunfield,MI
,Stony Acres Airport,Sunfield,MI
,Anderson Airport,Sunman,IN
,Hendry Correctional Institution Airport,Sunniland,FL
,Pecan Patch Airstrip,Sunnyside,GA
,Sunnyside Municipal Airport,Sunnyside,WA
,Texas Regional Medical Center Heliport,Sunnyvale,TX
,Coldwater Ranch Airport,Sunray,TX
,Sunray Airport,Sunray,TX
,Rempe Private Airport,Superior,NE
,Carlson Airport,Superior,WI
,Bear Pen Airport,Supply,NC
,Javika Airport,Surfside Beach,SC
,Piso Airport,Suring,WI
,Melville Airstrip,Surry,VA
,Beaver Dam Airpark,Surry,VA
,White Oak Farm Heliport,Surry,VA
,Little Susitna Airport,Susitna Station,AK
,Iberlin Strip,Sussex,WY
,Snyder Ranch Airport,Sutherland,NE
,Trego Airport,Sutherland,NE
,Holiday Sky Ranch Airport,Sutherlin,OR
,Umpqua River Farm Airport,Sutherlin,OR
,Flying D Ranch Airport,Sutherlin,OR
,King Ranch Airport,Sutton,AK
,Jonesville Mine Airport,Sutton,AK
,Waters Airport,Sutton,MA
,Traudt Airport,Sutton,NE
,Daniels Airport,Swainsboro,GA
,Flautt Airport,Swan Lake,MS
,Banks Airport,Swans Island,ME
,Bogue Field Mcalf Airport,Swansboro,NC
,Sattler Landing Strip,Swanton,OH
,Zeigler Landing Strip,Swanton,OH
,Willhite Airport,Swedeborg,MO
,Sweet Home Airport,Sweet Home,OR
,Sweet Valley Airport,Sweet Valley,PA
,Vintage Field,Sweetwater,TN
,West Wind Airpark,Sweetwater,TN
,Gesin Ranches Airport,Sweetwater,TX
,Rafter P Airport,Sweetwater,TX
,Cottonwood Field,Swink,CO
,Anderson Airport,Sycamore,IL
,Willadae Farms Airport,Sycamore,IL
,Colonial Acres Airport,Sycamore,IL
,Willis Airport,Sycamore,IL
,Freefall Field,Sycamore,OH
,Vonada Airport,Sylvan Grove,KS
,Landings East Sylvania Airport,Sylvania,GA
,Wade Plantation Airport,Sylvania,GA
,Kellers Strip,Sylvania,OH
,Oak Ridge Plantation Airport,Sylvester,GA
,Crowe Airport,Sylvester,GA
SYV,Sylvester Airport,Sylvester,GA
,Roberts Air Field,Sylvia,KS
,Wawasee Airport,Syracuse,IN
,Syracuse Hamilton County Municipal Airport,Syracuse,KS
,Syracuse Suburban Airport,Syracuse,NY
,Payne Field,Syracuse,UT
,Leak Airport,Tab,IN
,Richmond Airport,Table Grove,IL
,Cox Field,Tabor City,NC
,Turbeville Airport,Tabor City,NC
,Payne Airport,Tabscott,VA
,John Reid Airport,Tahlequah,OK
HNE,Tahneta Pass Airport,Tahneta Pass Lodge,AK
,T Bar Airport,Tahoka,TX
,Prattsburg Airport,Talbotton,GA
,Jumpin J Airport,Talbotton,GA
,Hatton Ranch Airport,Talihina,OK
,Montana Creek Airport,Talkeetna,AK
,Bald Mountain Airport,Talkeetna,AK
,Songlo Vista Airport,Talkeetna,AK
,Secluded Lake Airport,Talkeetna,AK
,Carl's Landing Airport,Talkeetna,AK
,Talkeetna Village Strip,Talkeetna,AK
,Stephan Lake Lodge Airport,Talkeetna,AK
,Charlotte's Field,Tallahassee,FL
,Angel's Field,Tallahassee,FL
,Reeves Airport,Tallassee,AL
,Gustafson Airport,Tallulah,LA
,Red Beard Dusting Service Airport,Tallulah,LA
,Scott Airport,Tallulah,LA
,Aiken Field,Talmo,GA
,Collier Farms Airport,Taloga,OK
,Wildcat Airport,Tamaqua,PA
,West Penn Township Airport,Tamaqua,PA
,Harms Airstrip,Tampico,IL
,Etchart Field,Tampico,MT
TSG,Tanacross Airport,Tanacross,AK
,Art Z Airport,Tanana,AK
TAL,Ralph M Calhoun Memorial Airport,Tanana,AK
,Greer Airport,Taneytown,MD
,Grells Airport,Tangent,OR
,Gilgenbach's Airport,Taopi,MN
,Tappen Airstrip,Tappen,ND
,M. Bodvig Airstrip,Tappen,ND
,Gould Peterson Municipal Airport,Tarkio,MO
,Little Mount International Airport,Tarylorsville,KY
TEK,Tatitlek Airport,Tatitlek,AK
,Tatitna Airport,Tatitna,AK
,Tatum Airport,Tatum,NM
,Koch's Personal Field,Taunton,MN
TWE,Taylor Airport,Taylor,AK
,Myran Airstrip,Taylor,ND
,Jurgens Airstrip,Taylor,ND
,Brands Airport,Taylor,ND
,W Meeks Ranch Airport,Taylor,NE
,Barton Field,Taylor,TX
,Macho Grande Airport,Taylor,TX
,Taylor Mountain Airport,Taylor Mountain Mine,AK
,Taylors Falls Airport,Taylors Falls,MN
,Beskar Airport,Taylors Falls,MN
,Mason Valley Airport,Taylorsville,KY
,Smith County Airport,Taylorsville,MS
,Brown STOLport,Taylorsville,NC
,Gryder-Teague Airport,Taylorsville,NC
,Alexander County Airport,Taylorsville,NC
,Burkes Garden Airport,Tazewell,VA
,Tazlina Airport,Tazlina,AK
,Southland Flying Service Inc. Airport,Tchula,MS
,Chris Hofer Landing Strip,Tea,SD
,Teague Municipal Airport,Teague,TX
,Merillat Airport,Tecumseh,MI
,Tecumseh Products Airport,Tecumseh,MI
,Tecumseh Municipal Airport,Tecumseh,NE
,Jones Air Park,Tecumseh,OK
,Psk Ranch Airport,Tehachapi,CA
TLF,Telida Airport,Telida,AK
,True Grit South Airport,Telluride,CO
,Billy Joe Airport,Temecula,CA
,Ayresouth Airport,Temple,GA
,Hickory Level Airfield,Temple,GA
,Temple Airport Inc Airport,Temple,OK
,Charping Airport,Temple,TX
,Little Peach Airport,Temple,TX
,Red Reflet Ranch Airport,Ten Sleep,WY
,Orchard Ranch Airport,Ten Sleep,WY
,4B Ranch Airport,Tendal,LA
,Sorrell Airport,Tenino,WA
,Wissler's Airport,Tenino,WA
,Longbell Ranch Airport,Tennant,CA
,W J E Airport,Tennessee Colony,TX
,Wetherbee Farm Airport,Tenney,MN
,Beyer Airport,Tenney,MN
,Rostex Airport,Tennga,GA
,Heath Canyon Airport,Terlingua,TX
,La Leona Airport,Terlingua,TX
,Terlingua Airport,Terlingua /Alpine/,TX
,French Frigate Shoals Airport,Tern Island,HI
,Mckee Sky Ranch Airport,Terra Alta,WV
,Wings Over Texas Airport,Terrell,TX
,Tetlin Airport,Tetlin,AK
,Flying W Airport,Texarkana,AR
,Shilling's Airport,Texarkana,TX
,Laseair Airport,Texas City,TX
,Austinia Airport,Texas City,TX
,Nebtex Land Co. Airport,Texline,TX
,Star Valley Ranch Airport,Thayne,WY
,Lone Pine Flying Ranch Airport,Thayne,WY
,Rowena Dell Airport,The Dalles,OR
,Pointers Airport,The Dalles,OR
,Chenoweth Airpark,The Dalles,OR
,Honald Ranch Airport,The Dalles,OR
,The Grove/Ranch Airport,The Grove/Ranch,TX
,Thomas County Airport,Thedford,NE
,Taber Field,Theodosia,MO
,Lost Mine Airport,Theodosia,MO
,Theriot Field,Thibodaux,LA
,Thibodaux Municipal Airport,Thibodaux,LA
,Willis Airport,Thief River Falls,MN
,Thomas Municipal Airport,Thomas,OK
,Schmidt Airport,Thomasboro,IL
,Flowers Field,Thomaston,AL
,Hiatt Airport,Thomasville,NC
,Quiet Acres Airport,Thomasville,NC
,Level Acres Farm Airport,Thomasville,PA
,Knutson Airport,Thompson,ND
,Thompson Drag Raceway Airport,Thompson,OH
,Birdland Airport,Thompson,OH
,Bush Field,Thompson,OH
,Mountain Top Airport,Thompson,PA
,Pinehurst Ranch Airport,Thompson Falls,MT
,Rogers Roost Airport,Thompson Springs,UT
,Betsie River Airstrip,Thompsonville,MI
,Thompsonville Airport,Thompsonville,MI
,Sport Aircraft Flight Park Ultralightport,Thorntown,IN
,Clum Airport,Thornville,OH
,Lyon Airport,Thornwell,LA
,North Fork Airport,Thorp,WI
,Vern Air Park,Thorp,WI
,Camelot Airport,Thrall,TX
,Hasskamp STOLport,Three Forks,MT
,Benedick Airport,Three Oaks,MI
,Three Rivers Ranch Airport,Three Rivers,NM
,Beefmaster's Best Airport,Three Rivers,TX
,Throckmorton Municipal Airport,Throckmorton,TX
,Thurber Lake Airport,Thurber,TX
,Tiber Dam Airport,Tiber Dam,MT
,Rigrtona Airport,Tidioute,PA
,Mountain Crest Airport,Tidioute,PA
,Tidioute Airport,Tidioute,PA
,Meyer Riverside Airpark,Tigard,OR
,Great Oaks Airport,Tignall,GA
,Arrowhead Ranch Airport,Tilden,TX
,Tilghman Whipp Airport,Tilghman,MD
,Tillar Airport,Tillar,AR
,Flying G Ranch Airport,Tillar,AR
,Timber Lake Municipal Airport,Timber Lake,SD
,Herren Airport,Timewell,IL
,Huggins Memorial Airport,Timmonsville,SC
,Mc Kay Airport,Timmonsville,SC
TNC,Tin City Long Range Radar Station Airport,Tin City,AK
,Hoge Farm Airport,Tinicum,PA
,Wetenkamp Airport,Tintah,MN
VEX,Tioga Municipal Airport,Tioga,ND
,Hughes Ultralightport,Tioga,PA
,H&H Personal Use Airport,Tioga,PA
,Bridges Field,Tioga,TX
,Mc Manus Field,Tioga,TX
,Mathews Memorial Airport,Tipton,IA
,Baird-Wolford Airport,Tipton,IN
,Ellison Airport,Tipton,IN
,Tragesser Airport,Tipton,IN
,Pinson's Cottonpatch Airport,Tipton,OK
,Tipton Municipal Airport,Tipton,OK
,Reelfoot Lake Airport,Tiptonville,TN
,Chuckster Airport,Tira,TX
,Cloverleaf Ranch Airport,Tiskilwa,IL
,Shriver Airport,Titusville,PA
,Paul Personal Use Airport,Titusville,PA
,Titusville Airport,Titusville,PA
,Wing-Over Farm Airport,Tiverton,RI
,The Lazy K Airport,Tocsin,IN
,Tofte Airport,Tofte,MN
,Tok 2 Airport,Tok,AK
